datetime,symb,company,finviz_date,sector,industry,market_cap,income,insider_own,shs_outstanding,shs_float,short_float,short_ratio,last,volume,change_pct
2019-12-05,RVNC,Revance Therapeuti ,2020-02-27,Healthcare,Biotechnology,1.28B,-154.70M,1.20%,51.16M,48.30M,11.21%,5.77,17.0,500110,15.63
2019-12-06,ESTC,Elastic N.v. ,2020-02-27,Technology,Application Software,5.22B,-147.90M,11.60%,81.76M,59.11M,10.94%,4.81,66.5,217500,14.96
2019-12-06,HOME,At Home Group Inc. ,2020-02-27,Financial,REIT - Retail,362.73M,38.70M,0.20%,64.20M,52.37M,19.81%,4.47,4.76,949840,44.33
2019-12-05,OMER,Omeros Corporation ,2020-02-27,Healthcare,Biotechnology,663.74M,-78.80M,0.50%,52.14M,50.98M,21.44%,23.44,13.53,180290,11.22
2019-12-06,SAGE,Sage Therapeutics ,2020-02-27,Healthcare,Biotechnology,3.34B,-670.00M,0.40%,52.45M,50.87M,13.94%,5.60,56.63,1690000,62.05
2019-12-06,AKER,Akers Biosciences ,2019-12-02,Healthcare,Medical Instruments & Supplies,3.39M,-6.40M,0.40%,0.44M,-,-,2.93,3.36,544200,39.45
2019-12-05,ESTC,Elastic N.v. ,2020-02-27,Technology,Application Software,5.22B,-147.90M,11.60%,81.76M,59.11M,10.94%,4.81,66.5,217500,14.96
2019-12-05,KOD,Kodiak Sciences Inc ,2019-12-02,Healthcare,Biotechnology,1.01B,-46.40M,20.07%,34.14M,28.01M,9.75%,7.82,65.8,42040,10.37
2019-12-05,HOME,At Home Group Inc. ,2020-02-27,Financial,REIT - Retail,362.73M,38.70M,0.20%,64.20M,52.37M,19.81%,4.47,4.76,949840,44.33
2019-12-05,SAGE,Sage Therapeutics ,2020-02-27,Healthcare,Biotechnology,3.34B,-670.00M,0.40%,52.45M,50.87M,13.94%,5.60,56.63,1690000,62.05
2019-12-05,MIK,The Michaels Compa ,2019-12-27,Services,"Specialty Retail, Other",1.28B,271.90M,0.20%,159.40M,93.35M,32.07%,10.23,6.2,282490,14.07
2019-12-05,AKER,Akers Biosciences ,2019-12-02,Healthcare,Medical Instruments & Supplies,3.39M,-6.40M,0.40%,0.44M,-,-,2.93,3.36,544200,39.45
2019-12-07,YEXT,Yext Inc. ,2020-02-27,Technology,Internet Software & Services,1.78B,-101.80M,6.50%,114.53M,97.20M,9.09%,7.94,12.89,212350,22.35
2019-12-07,YEXT,Yext Inc. ,2020-02-27,Technology,Internet Software & Services,1.78B,-101.80M,6.50%,114.53M,97.20M,9.09%,7.94,12.89,212350,22.35
2019-12-03,LXRX,Lexicon Pharmaceut ,2020-02-27,Healthcare,Biotechnology,321.47M,165.00M,0.70%,112.60M,105.23M,14.85%,12.42,2.64,134040,25.21
2019-11-26,DLTR,Dollar Tree Inc. ,2020-02-27,Services,"Discount, Variety Stores",20.62B,-1603.00M,1.10%,234.97M,233.23M,2.25%,1.76,95.75,891180,14.81
2019-11-26,DLTR,Dollar Tree Inc. ,2020-02-27,Services,"Discount, Variety Stores",20.62B,-1603.00M,1.10%,234.97M,233.23M,2.25%,1.76,95.75,891180,14.81
2019-11-26,DLTR,Dollar Tree Inc. ,2020-02-27,Services,"Discount, Variety Stores",20.62B,-1603.00M,1.10%,234.97M,233.23M,2.25%,1.76,95.75,891180,14.81
2019-11-26,KL,Kirkland Lake Gold ,2020-02-27,Basic Materials,Gold,10.44B,-,6.99%,286.84M,199.99M,2.56%,2.85,42.57,208840,10.6
2019-11-30,PNRL,Paringa Resources ,2019-12-02,Basic Materials,Industrial Metals & Minerals,22.16M,-,-,10.12M,8.34M,0.00%,0.00,2.98,201430,42.69
2019-11-26,KL,Kirkland Lake Gold ,2020-02-27,Basic Materials,Gold,10.44B,-,6.99%,286.84M,199.99M,2.56%,2.85,42.57,208840,10.6
2019-11-28,HEPA,Contravir Pharmace ,2019-10-18,Healthcare,Biotechnology,12.49M,-19.10M,-,3.49M,3.34M,0.85%,0.04,4.86,338380,22.49
2019-11-28,HEPA,Contravir Pharmace ,2019-10-18,Healthcare,Biotechnology,12.49M,-19.10M,-,3.49M,3.34M,0.85%,0.04,4.86,338380,22.49
2019-11-26,LJPC,La Jolla Pharmaceu ,2019-11-25,Healthcare,Biotechnology,157.97M,-136.70M,0.40%,28.31M,25.54M,15.48%,12.87,3.44,83660,38.35
2019-11-26,LJPC,La Jolla Pharmaceu ,2019-11-25,Healthcare,Biotechnology,157.97M,-136.70M,0.40%,28.31M,25.54M,15.48%,12.87,3.44,83660,38.35
2019-11-26,MOV,Movado Group Inc. ,2020-02-27,Consumer Goods,"Recreational Goods, Other",248.28M,49.20M,1.50%,16.81M,16.09M,16.93%,11.82,19.16,37080,23.97
2019-11-26,MOV,Movado Group Inc. ,2020-02-27,Consumer Goods,"Recreational Goods, Other",248.28M,49.20M,1.50%,16.81M,16.09M,16.93%,11.82,19.16,37080,23.97
2019-11-26,MOV,Movado Group Inc. ,2020-02-27,Consumer Goods,"Recreational Goods, Other",248.28M,49.20M,1.50%,16.81M,16.09M,16.93%,11.82,19.16,37080,23.97
2019-11-26,KL,Kirkland Lake Gold ,2020-02-27,Basic Materials,Gold,10.44B,-,6.99%,286.84M,199.99M,2.56%,2.85,42.57,208840,10.6
2019-11-22,BJ,"Bj""s Wholesale Clu ",2020-02-27,Services,"Discount, Variety Stores",2.76B,209.30M,1.00%,140.15M,134.77M,10.67%,9.93,23.09,403970,10.95
2019-11-22,BJ,"Bj""s Wholesale Clu ",2020-02-27,Services,"Discount, Variety Stores",2.76B,209.30M,1.00%,140.15M,134.77M,10.67%,9.93,23.09,403970,10.95
2019-11-22,BJ,"Bj""s Wholesale Clu ",2020-02-27,Services,"Discount, Variety Stores",2.76B,209.30M,1.00%,140.15M,134.77M,10.67%,9.93,23.09,403970,10.95
2019-11-22,GLYC,Glycomimetics Inc. ,2020-02-27,Healthcare,Biotechnology,162.91M,-57.10M,0.70%,44.51M,42.40M,7.90%,16.41,5.63,26730,12.03
2019-11-21,BJ,"Bj""s Wholesale Clu ",2020-02-27,Services,"Discount, Variety Stores",2.76B,209.30M,1.00%,140.15M,134.77M,10.67%,9.93,23.09,403970,10.95
2019-11-21,GLYC,Glycomimetics Inc. ,2020-02-27,Healthcare,Biotechnology,162.91M,-57.10M,0.70%,44.51M,42.40M,7.90%,16.41,5.63,26730,12.03
2019-11-21,BJ,"Bj""s Wholesale Clu ",2020-02-27,Services,"Discount, Variety Stores",2.76B,209.30M,1.00%,140.15M,134.77M,10.67%,9.93,23.09,403970,10.95
2019-11-26,LJPC,La Jolla Pharmaceu ,2019-11-25,Healthcare,Biotechnology,157.97M,-136.70M,0.40%,28.31M,25.54M,15.48%,12.87,3.44,83660,38.35
2019-11-21,GLYC,Glycomimetics Inc. ,2020-02-27,Healthcare,Biotechnology,162.91M,-57.10M,0.70%,44.51M,42.40M,7.90%,16.41,5.63,26730,12.03
2019-11-23,ORGO,Organogenesis Hold ,2019-12-02,Healthcare,Drugs - Generic,446.56M,-106.70M,0.10%,90.58M,26.67M,1.04%,1.88,5.0,452150,17.63
2019-11-21,BZUN,Baozun Inc. ,2020-02-27,Services,Catalog & Mail Order Houses,1.98B,46.80M,1.09%,61.29M,57.46M,29.22%,13.79,37.62,203200,13.52
2019-11-22,ORGO,Organogenesis Hold ,2019-12-02,Healthcare,Drugs - Generic,446.56M,-106.70M,0.10%,90.58M,26.67M,1.04%,1.88,5.0,452150,17.63
2019-11-21,BZUN,Baozun Inc. ,2020-02-27,Services,Catalog & Mail Order Houses,1.98B,46.80M,1.09%,61.29M,57.46M,29.22%,13.79,37.62,203200,13.52
2019-11-22,BZUN,Baozun Inc. ,2020-02-27,Services,Catalog & Mail Order Houses,1.98B,46.80M,1.09%,61.29M,57.46M,29.22%,13.79,37.62,203200,13.52
2019-11-22,GLYC,Glycomimetics Inc. ,2020-02-27,Healthcare,Biotechnology,162.91M,-57.10M,0.70%,44.51M,42.40M,7.90%,16.41,5.63,26730,12.03
2019-11-22,BZUN,Baozun Inc. ,2020-02-27,Services,Catalog & Mail Order Houses,1.98B,46.80M,1.09%,61.29M,57.46M,29.22%,13.79,37.62,203200,13.52
2019-11-22,GLYC,Glycomimetics Inc. ,2020-02-27,Healthcare,Biotechnology,162.91M,-57.10M,0.70%,44.51M,42.40M,7.90%,16.41,5.63,26730,12.03
2019-11-22,BZUN,Baozun Inc. ,2020-02-27,Services,Catalog & Mail Order Houses,1.98B,46.80M,1.09%,61.29M,57.46M,29.22%,13.79,37.62,203200,13.52
2019-11-22,PSTG,Pure Storage Inc. ,2020-02-27,Technology,Data Storage Devices,4.27B,-222.10M,4.30%,268.97M,234.65M,7.87%,6.18,15.91,728060,19.85
2019-11-22,DAC,Danaos Corporation ,2020-02-27,Services,Shipping,150.27M,131.30M,,25.47M,13.54M,3.51%,2.41,5.68,385860,25.75
2019-11-22,PSTG,Pure Storage Inc. ,2020-02-27,Technology,Data Storage Devices,4.27B,-222.10M,4.30%,268.97M,234.65M,7.87%,6.18,15.91,728060,19.85
2019-11-22,DAC,Danaos Corporation ,2020-02-27,Services,Shipping,150.27M,131.30M,,25.47M,13.54M,3.51%,2.41,5.68,385860,25.75
2019-11-22,ORGO,Organogenesis Hold ,2019-12-02,Healthcare,Drugs - Generic,446.56M,-106.70M,0.10%,90.58M,26.67M,1.04%,1.88,5.0,452150,17.63
2019-11-23,PSTG,Pure Storage Inc. ,2020-02-27,Technology,Data Storage Devices,4.27B,-222.10M,4.30%,268.97M,234.65M,7.87%,6.18,15.91,728060,19.85
2019-11-23,DAC,Danaos Corporation ,2020-02-27,Services,Shipping,150.27M,131.30M,,25.47M,13.54M,3.51%,2.41,5.68,385860,25.75
2019-11-23,PSTG,Pure Storage Inc. ,2020-02-27,Technology,Data Storage Devices,4.27B,-222.10M,4.30%,268.97M,234.65M,7.87%,6.18,15.91,728060,19.85
2019-11-23,DAC,Danaos Corporation ,2020-02-27,Services,Shipping,150.27M,131.30M,,25.47M,13.54M,3.51%,2.41,5.68,385860,25.75
2019-11-23,ORGO,Organogenesis Hold ,2019-12-02,Healthcare,Drugs - Generic,446.56M,-106.70M,0.10%,90.58M,26.67M,1.04%,1.88,5.0,452150,17.63
2019-11-20,BRY,Berry Petroleum Co ,2020-02-27,Basic Materials,Independent Oil & Gas,523.59M,182.30M,0.70%,84.93M,80.37M,3.20%,3.29,7.86,81490,11.69
2019-11-19,KSS,"Kohl""s Corporation ",2020-02-27,Services,Department Stores,6.30B,698.00M,0.70%,157.34M,154.25M,12.01%,5.62,48.85,2360000,16.35
2019-11-14,SINA,Sina Corporation ,2020-02-27,Technology,Internet Software & Services,2.43B,121.30M,9.30%,71.30M,61.16M,2.37%,2.18,37.25,89120,10.13
2019-11-21,SAEX,Saexploration Hold ,2019-12-02,Basic Materials,Oil & Gas Equipment & Services,10.24M,-85.50M,1.00%,4.29M,3.10M,10.49%,0.86,2.47,64960,10.23
2019-11-21,SAEX,Saexploration Hold ,2019-12-02,Basic Materials,Oil & Gas Equipment & Services,10.24M,-85.50M,1.00%,4.29M,3.10M,10.49%,0.86,2.47,64960,10.23
2019-11-20,SAEX,Saexploration Hold ,2019-12-02,Basic Materials,Oil & Gas Equipment & Services,10.24M,-85.50M,1.00%,4.29M,3.10M,10.49%,0.86,2.47,64960,10.23
2019-11-14,WB,Weibo Corporation ,2020-02-27,Technology,Internet Information Providers,9.41B,566.10M,7.62%,227.38M,17.00M,77.70%,7.27,45.79,458030,13.24
2019-11-19,I,Intelsat S.a. ,2019-11-18,Technology,Diversified Communication Services,1.02B,-910.00M,,127.27M,122.84M,12.21%,4.85,6.88,568930,14.29
2019-11-19,I,Intelsat S.a. ,2019-11-18,Technology,Diversified Communication Services,1.02B,-910.00M,,127.27M,122.84M,12.21%,4.85,6.88,568930,14.29
2019-11-18,QD,Qudian Inc. Americ ,2019-11-18,Technology,Information Technology Services,1.79B,504.90M,1.60%,301.73M,207.42M,12.22%,5.31,6.64,1010000,11.47
2019-11-18,QD,Qudian Inc. Americ ,2019-11-18,Technology,Information Technology Services,1.79B,504.90M,1.60%,301.73M,207.42M,12.22%,5.31,6.64,1010000,11.47
2019-11-18,SLS,Sellas Life Scienc ,2019-11-18,Healthcare,Biotechnology,22.93M,-31.80M,2.04%,5.46M,4.07M,0.63%,0.10,4.16,117850,19.22
2019-11-14,LIQT,Liqtech Internatio ,2020-02-27,Industrial Goods,Pollution & Treatment Controls,109.33M,-0.30M,1.10%,20.55M,17.51M,14.78%,14.30,5.48,32800,22.71
2019-11-14,CGC,Canopy Growth Corp ,2019-11-25,Healthcare,Drug Manufacturers - Other,6.41B,-,-,348.33M,218.51M,18.13%,6.01,16.39,1360000,11.41
2019-11-14,XNET,Xunlei Limited ,2019-10-25,Technology,Application Software,163.47M,-58.50M,0.39%,70.46M,64.01M,1.86%,3.71,5.01,576760,13.77
2019-11-16,ACB,Aurora Cannabis In ,2020-02-27,Healthcare,Drug Manufacturers - Other,1.77B,-,3.26%,1.17B,1.13B,16.97%,6.31,2.76,1760000,16.11
2019-11-14,FLGT,Fulgent Genetics I ,2019-11-08,Healthcare,Medical Laboratories & Research,231.86M,-4.20M,9.00%,18.82M,5.97M,2.27%,1.12,11.15,320070,18.26
2019-11-14,TNXP,Tonix Pharmaceutic ,2020-02-08,Healthcare,Biotechnology,4.29M,-30.80M,0.43%,8.07M,8.07M,1.28%,0.05,2.1,26810,20.45
2019-11-16,ACB,Aurora Cannabis In ,2020-02-27,Healthcare,Drug Manufacturers - Other,1.77B,-,3.26%,1.17B,1.13B,16.97%,6.31,2.76,1760000,16.11
2019-11-18,QD,Qudian Inc. Americ ,2019-11-18,Technology,Information Technology Services,1.79B,504.90M,1.60%,301.73M,207.42M,12.22%,5.31,6.64,1010000,11.47
2019-11-18,SLS,Sellas Life Scienc ,2019-11-18,Healthcare,Biotechnology,22.93M,-31.80M,2.04%,5.46M,4.07M,0.63%,0.10,4.16,117850,19.22
2019-11-19,KSS,"Kohl""s Corporation ",2020-02-27,Services,Department Stores,6.30B,698.00M,0.70%,157.34M,154.25M,12.01%,5.62,48.85,2360000,16.35
2019-11-18,SLS,Sellas Life Scienc ,2019-11-18,Healthcare,Biotechnology,22.93M,-31.80M,2.04%,5.46M,4.07M,0.63%,0.10,4.16,117850,19.22
2019-11-20,URBN,Urban Outfitters I ,2020-02-27,Services,Apparel Stores,2.41B,236.20M,,96.71M,54.93M,19.32%,6.16,24.69,409380,14.24
2019-11-21,BRY,Berry Petroleum Co ,2020-02-27,Basic Materials,Independent Oil & Gas,523.59M,182.30M,0.70%,84.93M,80.37M,3.20%,3.29,7.86,81490,11.69
2019-11-21,URBN,Urban Outfitters I ,2020-02-27,Services,Apparel Stores,2.41B,236.20M,,96.71M,54.93M,19.32%,6.16,24.69,409380,14.24
2019-11-20,PDD,Pinduoduo Inc. ,2019-11-15,Services,"Specialty Retail, Other",48.12B,-917.80M,1.24%,1.16B,349.18M,7.16%,3.26,31.26,6380000,23.23
2019-11-21,BRY,Berry Petroleum Co ,2020-02-27,Basic Materials,Independent Oil & Gas,523.59M,182.30M,0.70%,84.93M,80.37M,3.20%,3.29,7.86,81490,11.69
2019-11-21,URBN,Urban Outfitters I ,2020-02-27,Services,Apparel Stores,2.41B,236.20M,,96.71M,54.93M,19.32%,6.16,24.69,409380,14.24
2019-11-21,PDD,Pinduoduo Inc. ,2019-11-15,Services,"Specialty Retail, Other",48.12B,-917.80M,1.24%,1.16B,349.18M,7.16%,3.26,31.26,6380000,23.23
2019-11-21,PDD,Pinduoduo Inc. ,2019-11-15,Services,"Specialty Retail, Other",48.12B,-917.80M,1.24%,1.16B,349.18M,7.16%,3.26,31.26,6380000,23.23
2019-11-14,CSIQ,Canadian Solar Inc. ,2020-02-27,Technology,Semiconductor - Specialized,1.37B,215.40M,,63.03M,45.35M,6.69%,3.50,15.74,30070,10.11
2019-11-12,UNIT,Uniti Group Inc. ,2020-02-27,Financial,REIT - Industrial,2.03B,32.10M,0.30%,195.42M,183.71M,16.63%,9.20,5.45,97010,10.07
2019-11-12,UNIT,Uniti Group Inc. ,2020-02-27,Financial,REIT - Industrial,2.03B,32.10M,0.30%,195.42M,183.71M,16.63%,9.20,5.45,97010,10.07
2019-11-12,NTWK,Netsol Technologie ,2020-02-27,Technology,Application Software,44.66M,3.50M,13.40%,11.60M,10.08M,0.56%,1.62,4.85,33100,14.91
2019-11-12,FOMX,Foamix Pharmaceuti ,2020-02-27,Healthcare,Biotechnology,215.19M,-71.40M,1.00%,59.61M,49.69M,5.37%,4.74,3.62,253440,16.59
2019-11-12,FOMX,Foamix Pharmaceuti ,2020-02-27,Healthcare,Biotechnology,215.19M,-71.40M,1.00%,59.61M,49.69M,5.37%,4.74,3.62,253440,16.59
2019-11-14,SINA,Sina Corporation ,2020-02-27,Technology,Internet Software & Services,2.43B,121.30M,9.30%,71.30M,61.16M,2.37%,2.18,37.25,89120,10.13
2019-11-09,AFMD,Affimed N.v. ,2020-02-27,Healthcare,Biotechnology,186.87M,-11.40M,7.50%,77.22M,70.52M,7.92%,7.05,2.52,612320,12.8
2019-11-08,AFMD,Affimed N.v. ,2020-02-27,Healthcare,Biotechnology,186.87M,-11.40M,7.50%,77.22M,70.52M,7.92%,7.05,2.52,612320,12.8
2019-11-12,ORMP,Oramed Pharmaceuti ,2019-12-02,Healthcare,Biotechnology,65.09M,-15.00M,2.60%,14.76M,14.31M,0.32%,0.48,2.6,189540,13.04
2019-11-12,ORMP,Oramed Pharmaceuti ,2019-12-02,Healthcare,Biotechnology,65.09M,-15.00M,2.60%,14.76M,14.31M,0.32%,0.48,2.6,189540,13.04
2019-11-08,GDOT,Green Dot Corporat ,2020-02-27,Financial,Credit Services,1.80B,99.90M,2.60%,52.76M,46.83M,12.99%,5.10,23.2,84510,22.54
2019-11-08,TDC,Teradata Corporati ,2020-02-27,Technology,Information Technology Services,2.30B,-24.00M,0.80%,113.04M,111.15M,13.46%,12.42,23.84,388380,23.39
2019-11-12,TTOO,T2 Biosystems Inc. ,2019-08-01,Healthcare,Medical Laboratories & Research,24.98M,-53.40M,2.20%,42.34M,37.32M,12.66%,5.60,2.29,47430,15.19
2019-11-10,TRPX,Therapix Bioscienc ,2019-12-02,Healthcare,Biotechnology,11.27M,-8.50M,2.08%,7.99M,3.46M,4.44%,1.88,2.14,30630,12.65
2019-11-10,TRPX,Therapix Bioscienc ,2019-12-02,Healthcare,Biotechnology,11.27M,-8.50M,2.08%,7.99M,3.46M,4.44%,1.88,2.14,30630,12.65
2019-11-10,TRPX,Therapix Bioscienc ,2019-12-02,Healthcare,Biotechnology,11.27M,-8.50M,2.08%,7.99M,3.46M,4.44%,1.88,2.14,30630,12.65
2019-11-09,TRPX,Therapix Bioscienc ,2019-12-02,Healthcare,Biotechnology,11.27M,-8.50M,2.08%,7.99M,3.46M,4.44%,1.88,2.14,30630,12.65
2019-11-09,SLS,Sellas Life Scienc ,2019-11-08,Healthcare,Biotechnology,28.50M,-31.80M,2.04%,209.56M,209.56M,1.48%,0.29,5.8,46170,14.71
2019-11-08,TRPX,Therapix Bioscienc ,2019-12-02,Healthcare,Biotechnology,11.27M,-8.50M,2.08%,7.99M,3.46M,4.44%,1.88,2.14,30630,12.65
2019-11-08,SLS,Sellas Life Scienc ,2019-11-08,Healthcare,Biotechnology,28.50M,-31.80M,2.04%,209.56M,209.56M,1.48%,0.29,5.8,46170,14.71
2019-11-08,MED,Medifast Inc ,2019-11-08,Services,"Specialty Retail, Other",1.23B,71.60M,2.70%,12.02M,11.43M,31.05%,12.36,67.0,218690,34.31
2019-11-08,RLH,Red Lions Hotels C ,2019-11-08,Services,Lodging,154.78M,-5.30M,1.10%,23.96M,22.07M,6.65%,14.57,3.9,89480,39.63
2019-11-09,GDOT,Green Dot Corporat ,2020-02-27,Financial,Credit Services,1.80B,99.90M,2.60%,52.76M,46.83M,12.99%,5.10,23.2,84510,22.54
2019-11-08,ANAB,Anaptysbio Inc. ,2019-11-08,Healthcare,Biotechnology,977.26M,-79.00M,0.20%,27.03M,26.71M,11.73%,9.31,10.0,2730000,72.35
2019-11-09,TDC,Teradata Corporati ,2020-02-27,Technology,Information Technology Services,2.30B,-24.00M,0.80%,113.04M,111.15M,13.46%,12.42,23.84,388380,23.39
2019-11-10,AFMD,Affimed N.v. ,2020-02-27,Healthcare,Biotechnology,186.87M,-11.40M,7.50%,77.22M,70.52M,7.92%,7.05,2.52,612320,12.8
2019-11-09,MED,Medifast Inc ,2019-11-08,Services,"Specialty Retail, Other",1.23B,71.60M,2.70%,12.02M,11.43M,31.05%,12.36,67.0,218690,34.31
2019-11-09,RLH,Red Lions Hotels C ,2019-11-08,Services,Lodging,154.78M,-5.30M,1.10%,23.96M,22.07M,6.65%,14.57,3.9,89480,39.63
2019-11-10,GDOT,Green Dot Corporat ,2020-02-27,Financial,Credit Services,1.80B,99.90M,2.60%,52.76M,46.83M,12.99%,5.10,23.2,84510,22.54
2019-11-09,ANAB,Anaptysbio Inc. ,2019-11-08,Healthcare,Biotechnology,977.26M,-79.00M,0.20%,27.03M,26.71M,11.73%,9.31,10.0,2730000,72.35
2019-11-10,TDC,Teradata Corporati ,2020-02-27,Technology,Information Technology Services,2.30B,-24.00M,0.80%,113.04M,111.15M,13.46%,12.42,23.84,388380,23.39
2019-11-10,SLS,Sellas Life Scienc ,2019-11-08,Healthcare,Biotechnology,28.50M,-31.80M,2.04%,209.56M,209.56M,1.48%,0.29,5.8,46170,14.71
2019-11-10,MED,Medifast Inc ,2019-11-08,Services,"Specialty Retail, Other",1.23B,71.60M,2.70%,12.02M,11.43M,31.05%,12.36,67.0,218690,34.31
2019-11-10,AFMD,Affimed N.v. ,2020-02-27,Healthcare,Biotechnology,186.87M,-11.40M,7.50%,77.22M,70.52M,7.92%,7.05,2.52,612320,12.8
2019-11-10,RLH,Red Lions Hotels C ,2019-11-08,Services,Lodging,154.78M,-5.30M,1.10%,23.96M,22.07M,6.65%,14.57,3.9,89480,39.63
2019-11-10,GDOT,Green Dot Corporat ,2020-02-27,Financial,Credit Services,1.80B,99.90M,2.60%,52.76M,46.83M,12.99%,5.10,23.2,84510,22.54
2019-11-10,ANAB,Anaptysbio Inc. ,2019-11-08,Healthcare,Biotechnology,977.26M,-79.00M,0.20%,27.03M,26.71M,11.73%,9.31,10.0,2730000,72.35
2019-11-10,TDC,Teradata Corporati ,2020-02-27,Technology,Information Technology Services,2.30B,-24.00M,0.80%,113.04M,111.15M,13.46%,12.42,23.84,388380,23.39
2019-11-10,SLS,Sellas Life Scienc ,2019-11-08,Healthcare,Biotechnology,28.50M,-31.80M,2.04%,209.56M,209.56M,1.48%,0.29,5.8,46170,14.71
2019-11-10,MED,Medifast Inc ,2019-11-08,Services,"Specialty Retail, Other",1.23B,71.60M,2.70%,12.02M,11.43M,31.05%,12.36,67.0,218690,34.31
2019-11-10,AFMD,Affimed N.v. ,2020-02-27,Healthcare,Biotechnology,186.87M,-11.40M,7.50%,77.22M,70.52M,7.92%,7.05,2.52,612320,12.8
2019-11-10,RLH,Red Lions Hotels C ,2019-11-08,Services,Lodging,154.78M,-5.30M,1.10%,23.96M,22.07M,6.65%,14.57,3.9,89480,39.63
2019-11-10,ANAB,Anaptysbio Inc. ,2019-11-08,Healthcare,Biotechnology,977.26M,-79.00M,0.20%,27.03M,26.71M,11.73%,9.31,10.0,2730000,72.35
2019-11-10,GDOT,Green Dot Corporat ,2020-02-27,Financial,Credit Services,1.80B,99.90M,2.60%,52.76M,46.83M,12.99%,5.10,23.2,84510,22.54
2019-11-10,TDC,Teradata Corporati ,2020-02-27,Technology,Information Technology Services,2.30B,-24.00M,0.80%,113.04M,111.15M,13.46%,12.42,23.84,388380,23.39
2019-11-10,SLS,Sellas Life Scienc ,2019-11-08,Healthcare,Biotechnology,28.50M,-31.80M,2.04%,209.56M,209.56M,1.48%,0.29,5.8,46170,14.71
2019-11-10,MED,Medifast Inc ,2019-11-08,Services,"Specialty Retail, Other",1.23B,71.60M,2.70%,12.02M,11.43M,31.05%,12.36,67.0,218690,34.31
2019-11-10,RLH,Red Lions Hotels C ,2019-11-08,Services,Lodging,154.78M,-5.30M,1.10%,23.96M,22.07M,6.65%,14.57,3.9,89480,39.63
2019-11-10,ANAB,Anaptysbio Inc. ,2019-11-08,Healthcare,Biotechnology,977.26M,-79.00M,0.20%,27.03M,26.71M,11.73%,9.31,10.0,2730000,72.35
2019-11-12,SLDB,Solid Biosciences ,2020-02-27,Healthcare,Drugs - Generic,136.77M,-107.30M,2.40%,46.84M,26.84M,12.87%,3.64,3.17,1500000,71.18
2019-11-12,OGI,Organigram Holding ,2019-11-25,Healthcare,Drugs - Generic,412.29M,-,3.94%,156.17M,150.28M,2.82%,2.02,2.79,488350,17.7
2019-11-12,NTWK,Netsol Technologie ,2020-02-27,Technology,Application Software,44.66M,3.50M,13.40%,11.60M,10.08M,0.56%,1.62,4.85,33100,14.91
2019-11-12,SLDB,Solid Biosciences ,2020-02-27,Healthcare,Drugs - Generic,136.77M,-107.30M,2.40%,46.84M,26.84M,12.87%,3.64,3.17,1500000,71.18
2019-11-12,TTOO,T2 Biosystems Inc. ,2019-08-01,Healthcare,Medical Laboratories & Research,24.98M,-53.40M,2.20%,42.34M,37.32M,12.66%,5.60,2.29,47430,15.19
2019-11-12,OGI,Organigram Holding ,2019-11-25,Healthcare,Drugs - Generic,412.29M,-,3.94%,156.17M,150.28M,2.82%,2.02,2.79,488350,17.7
2019-11-14,APDN,Applied Dna Scienc ,2020-02-27,Technology,Security Software & Services,12.53M,-8.40M,10.50%,3.46M,2.94M,1.86%,0.22,4.75,1670000,75.0
2019-11-14,WB,Weibo Corporation ,2020-02-27,Technology,Internet Information Providers,9.41B,566.10M,7.62%,227.38M,17.00M,77.70%,7.27,45.79,458030,13.24
2019-11-14,LIQT,Liqtech Internatio ,2020-02-27,Industrial Goods,Pollution & Treatment Controls,109.33M,-0.30M,1.10%,20.55M,17.51M,14.78%,14.30,5.48,32800,22.71
2019-11-14,CGC,Canopy Growth Corp ,2019-11-25,Healthcare,Drug Manufacturers - Other,6.41B,-,-,348.33M,218.51M,18.13%,6.01,16.39,1360000,11.41
2019-11-14,XNET,Xunlei Limited ,2019-10-25,Technology,Application Software,163.47M,-58.50M,0.39%,70.46M,64.01M,1.86%,3.71,5.01,576760,13.77
2019-11-14,FLGT,Fulgent Genetics I ,2019-11-08,Healthcare,Medical Laboratories & Research,231.86M,-4.20M,9.00%,18.82M,5.97M,2.27%,1.12,11.15,320070,18.26
2019-11-14,TNXP,Tonix Pharmaceutic ,2020-02-08,Healthcare,Biotechnology,4.29M,-30.80M,0.43%,8.07M,8.07M,1.28%,0.05,2.1,26810,20.45
2019-11-07,PBYI,Puma Biotechnology ,2020-02-27,Healthcare,Biotechnology,424.29M,-75.60M,11.40%,39.99M,34.40M,23.11%,3.55,6.08,84970,14.73
2019-11-07,PBYI,Puma Biotechnology ,2020-02-27,Healthcare,Biotechnology,424.29M,-75.60M,11.40%,39.99M,34.40M,23.11%,3.55,6.08,84970,14.73
2019-11-07,EXPE,Expedia Group Inc. ,2020-02-27,Services,Lodging,14.35B,565.00M,0.40%,141.78M,133.54M,4.90%,2.25,115.32,227810,14.8
2019-11-07,GWPH,GW Pharmaceuticals ,2020-02-27,Healthcare,Drug Manufacturers - Major,3.38B,-,1.12%,31.62M,30.58M,19.45%,9.92,117.5,48010,12.8
2019-11-07,GWPH,GW Pharmaceuticals ,2020-02-27,Healthcare,Drug Manufacturers - Major,3.38B,-,1.12%,31.62M,30.58M,19.45%,9.92,117.5,48010,12.8
